exercise_feature_0,exercise_feature_1,exercise_feature_2,exercise_feature_3,exercise_feature_4,exercise_feature_5,exercise_feature_6,exercise_feature_7,exercise_feature_8,exercise_feature_9,exercise_feature_10,exercise_feature_11,exercise_feature_12,exercise_feature_13,exercise_feature_14,exercise_feature_15,exercise_feature_16,exercise_feature_17,exercise_feature_18,exercise_feature_19,exercise_feature_20,exercise_feature_21,exercise_feature_22,exercise_feature_23,exercise_feature_24,exercise_feature_25,exercise_feature_26,exercise_feature_27,exercise_feature_28,exercise_feature_29,exercise_feature_30,exercise_feature_31,exercise_feature_32,exercise_feature_33,exercise_feature_34,exercise_feature_35,label
-0.14453651584378202,0.23584179385456802,-0.14887546603249496,0.24229253817821458,-0.14953804207216714,0.2523536171443979,-0.13608651964377794,0.2700027828619688,-0.15750477862173992,0.2673833833690447,-0.058459381545828526,0.0709964382758502,-0.08663995427525721,0.012428130868388747,-0.0403151496104328,-0.053385648278801164,-0.07394344384477022,-0.08896960964905855,-0.12535800914930528,0.014456637146469234,0.12535800914930528,-0.014456637146469234,0.2613482913996903,-0.25809738023096246,0.2632292542390736,-0.2149565390178976,0.2369717432625265,-0.34212817293135905,0.23825843772509123,-0.370726370337455,-0.7584063682919583,-0.3032935874422034,1.1283762915599271,1.0083690460196142,-1.3351607873240015,-1.7539267673828072,pushup
-0.1464014729477505,0.2740195505339313,-0.15059972341917965,0.2825698944134875,-0.15094349364318543,0.28701721418762927,-0.13762785987022041,0.2988688826777908,-0.15894752134489815,0.29927484456392994,-0.05617562248250124,0.05425654778007262,-0.09012951433066448,0.007790069176976388,-0.04181016673204085,-0.08535989358450645,-0.07383002680152682,-0.11775809184163574,-0.1442990705890773,-0.01997080431532654,0.1442990705890773,0.01997080431532654,0.26817582575004467,-0.27962920439569566,0.26255226145963134,-0.23921063938684145,0.246246145475825,-0.3548663166054177,0.2373726910148344,-0.3854766191698791,-0.8075368207348453,-0.3253167683510391,0.6499500175568217,0.6127333555852833,-1.15218785707927,0.890404618499753,pushup
0.04831881101368424,0.18896276104868506,0.04150691219669284,0.1880893017238954,0.04699012032444966,0.18602205336180683,0.025127396194119994,0.20736009341310707,0.04477515987669744,0.15098068380068838,0.0762700849665343,0.19159505677528396,0.09254307507609619,0.06902487055715503,0.07321068290487132,0.20708800459041726,0.06729592289611759,0.16169424435770285,-0.42023744023086523,0.37589966623888976,0.42023744023086523,-0.37589966623888976,0.08203785968638629,-0.07602172232944054,0.11757043057747081,-0.12295504367261499,0.028898574681827605,-0.21009592384084014,0.05177383365825658,-0.21762472720827755,0.502036819222536,-0.16749791430944416,0.7402539364210641,0.7398048358879359,0.6819466117226061,0.8215982784619396,plank
-0.26685802808951187,-0.10105403606783682,-0.2793312300422409,-0.09611725626820619,-0.2762736768591055,-0.08220729281804755,-0.26992644161865814,-0.2920986879911407,-0.2715475824839034,-0.25038780078182427,-0.3008638892505038,-0.45798661901361043,-0.30047192568035047,-0.3828775513464052,-0.3009573084905092,-0.4592184749146183,-0.297377870517718,-0.4454295062050019,0.11101380217971689,-0.011005392814909507,-0.11101380217971689,0.011005392814909507,0.16664953124990312,0.5188364630569773,0.19753806407827798,0.5407073351691003,0.15837103738215613,0.6111541370351857,0.16972579002526145,0.6530040923991189,-1.1197674280662153,-0.08295662331475237,0.578685001442187,0.7282379749518831,0.9578243497560822,0.8894014953499193,squat
-0.14619424186111366,0.18309057572378146,-0.15068137514434643,0.19766700793403372,-0.15040391212192153,0.20782555279452594,-0.13811381293631936,0.23043231325127803,-0.15952600090351843,0.22770835546658288,-0.05533899693805344,-0.01733955096137261,-0.09709486577797766,-0.050116605225367074,-0.041804221217887294,-0.1699431212573524,-0.08702799160691257,-0.19147702537384712,0.006967621953635738,-0.020601328973559,-0.006967621953635738,0.020601328973559,0.28739325913154473,-0.20199630326988685,0.23772703860862046,-0.1626546022838491,0.24822081545704547,-0.22198144556068228,0.22744987984930093,-0.23831644159820742,-0.7928155865420693,-0.27233080240733765,0.48621279553133434,1.0303173376427044,0.6654991045564046,0.3748699300618426,squat
-0.03489403131898217,0.26679992706874955,-0.03950600747243059,0.27729797108745585,-0.03460368196121189,0.26744783323049814,-0.0439085984668469,0.3171230297163226,-0.03433115929363456,0.26146388602645315,-0.010833769980893259,0.11959771977709237,-0.006597393083919316,0.032710079127236925,-0.002677859328235335,-0.00433050891405025,-0.013240754395008918,-0.0012807904550235741,-0.38397974258635836,0.44256914839172773,0.38397974258635836,-0.44256914839172773,0.16637943965824697,-0.21533009138122713,0.17622079105884228,-0.20761842270061498,0.13560381256003645,-0.3278566431669493,0.13590405790483193,-0.3555615270285436,0.7805664489189025,-0.24933284866139702,-0.0263166499989887,0.23780997913203727,0.5745005697492468,0.48094008793207826,pushup
0.051098011636154864,0.20234714389248604,0.04589315512553349,0.20283939184190108,0.05216428437493788,0.19895377854514243,0.029741157036175636,0.21638108662602756,0.043348675674042776,0.1598280560506253,0.0630529321060101,0.17095221763236845,0.07130392588239015,0.09010586001201787,0.058861370176450774,0.19463358416205637,0.039262628872598786,0.16483274559156869,-0.2090654848598974,0.7451189617609228,0.2090654848598974,-0.7451189617609228,0.09984705213430604,-0.02518249325426091,0.09767482243003826,-0.10643722739586821,0.044301646104406955,-0.21802373040340536,0.03705925305535749,-0.2433258309846247,0.5388875174150914,-0.1681216763501076,0.6224415696940214,0.7430019667650167,0.27668125179304903,0.5179635644607521,pushup
0.27915576664303066,0.43052505981298894,0.2825684486035993,0.4026784756482104,0.289386619931154,0.3683793487970143,0.28311091597212723,0.2669806872343907,0.2890004036151396,0.3149592952259727,0.14401921447082316,-0.3250135660524843,0.13360233642947023,-0.20156001904376333,0.08413683315665835,-0.11592618635625022,0.10578825280911693,0.1285402036386894,-0.003305750745258229,-1.419095035440225,0.003305750745258229,1.419095035440225,-0.059988676964328955,-0.3305038083825689,-0.06038950476856316,-0.1361536862583276,-0.13945037303279462,-0.4425194109862222,-0.14345054978140034,-0.35092469081080274,1.1305394736305867,0.023659478207882022,-1.6040569023619593,-1.5781779414486947,0.5936002761637933,0.8244954942678451,pushup
-0.14523047068019984,0.25140820201620684,-0.1495178658846518,0.2605406336569079,-0.1495372439642668,0.26730048003757967,-0.1355170865121732,0.2839670588272754,-0.1569022806149429,0.2829447864527339,-0.05602064883490843,0.06901673128121019,-0.0876106363353021,0.015297909746464992,-0.039375027590647274,-0.061534649027025025,-0.07299986270609758,-0.09682187151090194,-0.16064106049872193,0.01996289073651667,0.16064106049872193,-0.01996289073651667,0.2601706735381805,-0.2732206212589065,0.2658461997561998,-0.22916932907401313,0.2367276442830986,-0.35084503339975387,0.24025232031054283,-0.38266886026934166,-0.7394133145150705,-0.3123517849003924,1.0170139835815142,0.856717649285878,-1.5123460021875845,-1.9727670143500808,pushup
-0.1510455089823036,0.328260210691621,-0.15299527654655976,0.33365589762399345,-0.15452162053867696,0.3375576497302339,-0.14192580127408622,0.3544222038789038,-0.1630883209678475,0.3450976093315167,-0.05724397236092928,0.0701321451277173,-0.09649349223862178,0.014603998074727766,-0.04342797619561269,-0.0914086756812331,-0.07740344542430891,-0.10538091560848632,-0.14402345794227797,0.018927189773882604,0.14402345794227797,-0.018927189773882604,0.2707300828385817,-0.2886501023190229,0.27242952972676165,-0.25871477768957907,0.2523549220009736,-0.3660188288349515,0.2486914019152967,-0.40197358610552086,4.864671490653775,-0.3266185737164082,-2.6263874221216357,-2.0667635162867803,-0.7150265256170018,0.6578040853118758,pushup
-0.31821869952039494,-0.22030200835616467,-0.32832240533572815,-0.20750019981906861,-0.32033702122941654,-0.22312441434145616,-0.31585379572682437,-0.46176141222229644,-0.31828955642137774,-0.4211737244578014,-0.3702795814367262,-0.5825855424278309,-0.3745615603935554,-0.46313060799605776,-0.3805221372805015,-0.5078268016864265,-0.36968206946793125,-0.48100559496266443,0.3192534672336223,-0.03191243581149836,-0.3192534672336223,0.03191243581149836,0.1152270148902241,0.7704752443870219,0.13100251217789316,0.6294782800028675,0.1331843364743567,0.9228901792795264,0.1379689564609783,0.9529053785470276,-1.1457985556161367,-0.0010334682707649062,0.592509403143705,0.6984022268527099,0.8759964531090115,0.7083255239180861,squat
-0.1438079667256681,0.28330277004158066,-0.14833418041803373,0.2902046885240639,-0.14832279158511721,0.2970926613383466,-0.1375058177301022,0.3083528344263527,-0.1589172293223071,0.3059980783389467,-0.05567326655198394,0.05193093932187577,-0.08950598790677858,0.006800635268278338,-0.04137205332820058,-0.08797953801944894,-0.0732833072363839,-0.1187696396887169,-0.13137628517468422,-0.009203836973340498,0.13137628517468422,0.009203836973340498,0.2702973723363959,-0.2975768111055824,0.26246584500575637,-0.24229491660386404,0.24683721794121974,-0.3670333515299775,0.23727503291765537,-0.39174684017151445,-0.8119108414823019,-0.3310727468402338,0.39817822678951975,0.5478491532190093,-0.6856238961895967,-2.336102904244138,pushup
-0.14140310081172575,0.23107563720023094,-0.14637575456817234,0.24053584741980494,-0.14596738738727916,0.2487963877032829,-0.1360886647274328,0.2625210580442717,-0.15750336214674912,0.2601503948286963,-0.058833726080376805,0.06079551862360701,-0.08634507554292843,0.006349840298326263,-0.04061490812230113,-0.0614816000469001,-0.07395069617842126,-0.09496825050051746,-0.11875463733591304,0.0011457648869964304,0.11875463733591304,-0.0011457648869964304,0.26453268785412953,-0.2684324460336939,0.2622970309091813,-0.22063330449671106,0.23982810054273976,-0.3453933283963727,0.23837526224570463,-0.37545723973449724,-0.7593186388986538,-0.3005630671087066,1.137262482932688,1.0249984211615888,-0.23013484370734236,-1.5386945609415656,pushup
-0.1376432111450737,0.22378292575081643,-0.14158148691780403,0.2356693463870487,-0.1415883007672747,0.24100715896555364,-0.12653838009982188,0.2619210064415062,-0.14775855765790158,0.2525255817896887,-0.0480143354932284,0.05876507116594581,-0.08014946314742072,0.006034411074707543,-0.03269192428695714,-0.058293035935833896,-0.06944414190587338,-0.09172622226346944,-0.12756909816914414,0.046964723093834926,0.12756909816914414,-0.046964723093834926,0.2596283595417316,-0.24806504688683545,0.26348167279870316,-0.21450121115616852,0.23482822697490535,-0.34002737984416953,0.23770774833715796,-0.3754978844172608,-0.5682679337203365,-0.2961510356471766,1.1130435994957388,0.9385310013921058,-1.6713374039951414,-2.421518652429101,pushup
-0.1416221958978005,0.314325478521295,-0.1460651072098856,0.3186056228236572,-0.14725481591165107,0.3246828955786231,-0.13657408349869818,0.3410275426506517,-0.1579954040688499,0.33795757357623885,-0.055748121214792015,0.056866506339159455,-0.09535135544509503,0.004725014161591545,-0.036940353021879285,-0.09108033831800628,-0.07646130672326061,-0.11702304949839513,-0.08899678049153005,-0.0440777985283134,0.08899678049153005,0.0440777985283134,0.26339860844536267,-0.30294027412365193,0.2683784122527012,-0.26523501577436676,0.24199424434987865,-0.3716923525925222,0.2422913902584236,-0.4023832039445597,-0.7755907807019999,-0.3367742893190548,-2.417340728337429,-1.9467765500950416,-1.8996800622696122,-0.9886581488811168,pushup
0.22619148370179332,0.1391899385590315,0.22391407448276948,0.1432187142152419,0.23127276658993262,0.11790003567854347,0.20027984343010954,0.1117049027430481,0.21180487050814464,0.05510754539287591,0.1869612218505079,0.20801527562573352,0.1827851179189579,0.11259609580124146,0.15525448703184944,0.4315330893584605,0.13346707788319767,0.40014371364841744,-0.13641178405780288,0.6673024393843685,0.13641178405780288,-0.6673024393843685,-0.01643224518837301,0.09678129535802346,-0.03261784891418345,4.664327385418828e-05,-0.06494529496331504,-0.05505853282012229,-0.06327303299030665,-0.09990402168458219,0.6207742558870705,-0.01468522969082792,0.5510425288402092,0.5431697852682583,0.9360916123457633,0.8918174659322001,pushup
0.0324700627765643,0.19816797555257035,0.025640342960955635,0.19915343757260096,0.031175211297750516,0.19772322066787462,0.00948695961954698,0.2240015654157001,0.029792480485148053,0.16775150949242942,0.06350424026737178,0.18682839942391757,0.07976761872182803,0.06532498236609775,0.062434439094794764,0.18096198305346783,0.05675260213776057,0.1379086793838694,-0.43347458345146705,0.36098711442712816,0.43347458345146705,-0.36098711442712816,0.09593451945495474,-0.08387167177293778,0.13181626496607707,-0.1427114523059966,0.04739630755039244,-0.2186037238051658,0.07038520619715072,-0.23340372159916264,0.5119949432678251,-0.18205275469781307,0.7455192435698064,0.7420345623807924,0.6400289841499683,0.8795618890426582,plank
-0.14093735198603044,0.31015213988078555,-0.1456576035773028,0.3136982307216866,-0.1466901187522906,0.31980708843861355,-0.13569820219826398,0.3388307657106653,-0.15712077946695122,0.3349350131728457,-0.05435349113743434,0.05853408653387756,-0.09488331321697162,0.0030629680206990485,-0.039883986830401084,-0.09364456328479394,-0.0760183683810792,-0.11505538971802903,-0.07688383311511224,-0.01688767866958698,0.07688383311511224,0.01688767866958698,0.26542158116692566,-0.2952290963981205,0.2684340955975387,-0.2609134216058653,0.24724894988811258,-0.3684157502147496,0.24252727541222088,-0.3933896107851577,-0.6225296105165605,-0.33914625353688566,-2.4748889972891193,-1.8550055009661117,-2.0626850697182797,-0.8788058116465864,pushup
0.24329050884297962,0.3142752915766116,0.2511292136070174,0.315538950798285,0.25560759970140207,0.2640535744079066,0.25509963690055076,0.14275028622955238,0.243946871179659,0.1771234998024973,0.14639272628865027,-0.20797595172161162,0.1133499452857107,-0.09237316678949492,0.13271478929446281,-0.034664483852455776,0.10847712289197003,0.2186706653146618,-0.02964182219456066,-0.8083379022332317,0.02964182219456066,0.8083379022332317,-0.05126136344939364,-0.27964081803174645,-0.05265027024100146,-0.1591114292116497,-0.13710490485359447,-0.35992406564789065,-0.12705683643908397,-0.3229341670144967,0.8320990863302403,-0.014506156257730803,-1.2329385541822755,-0.8041012975119203,0.8735742592661677,0.906355236596456,pushup
-0.14494603343288573,0.1551923113716526,-0.15094582836445708,0.16709502167105056,-0.15009641604884064,0.18087780660078742,-0.1399572068523145,0.15459209244905778,-0.1605773652400391,0.16167109158488227,-0.05316595577786576,-0.14217951083000144,-0.10177450128490659,-0.13385579036770903,-0.05064893121472132,-0.3052246668412984,-0.08498525523416227,-0.29786473632799054,0.06388890556666417,-0.059043492297715126,-0.06388890556666417,0.059043492297715126,0.2755252163676138,-0.09249487921233795,0.24838445349141552,-0.05541954678008614,0.25417785911408314,-0.1431046773884553,0.22375411210289126,-0.1436505433857199,-0.7976561437886657,-0.25602910247086774,-1.6597314136954178,-1.9163105688065705,1.0776232108197739,0.9198653033071015,squat
-0.6566333833910396,-0.9072911361016881,-0.6372752520454157,-0.8950181560799897,-0.6552201888415283,-0.8571930560429981,-0.6452328827780925,-0.815759033092455,-0.6221734238960829,-0.7689388245043585,-0.8102902630512393,-0.44967545699398653,-0.7422849644324481,-0.3715052201866055,-0.7843976241355255,-0.06316783510596273,-0.7002104147182641,-0.16176347188961623,0.4574423046282131,-0.005068489699062529,-0.4574423046282131,0.005068489699062529,-0.49096779200703267,-0.9992167723628108,-0.37058005823271106,-0.8971222140936395,-0.06140409803493535,0.40211626655126886,-0.018661618827044722,0.33458575654120726,-1.4621343245526814,0.49174142563666856,0.7456992568099886,0.6289818012284395,-1.6705476928767857,-1.6636216022118677,squat
-0.41537289944751293,-0.37179759784794925,-0.4035232486439667,-0.3547186695170125,-0.41413107423154555,-0.33258563583401357,-0.41654126805780256,-0.24129761531813196,-0.4288290301179177,-0.21271286218310478,-0.5043947074861806,-0.21630544274365693,-0.4958020144315444,-0.21305477895041547,-0.4891016050825102,-0.21741833531209198,-0.4601847174924717,-0.23589975950269598,0.4294196942329471,0.2892662035411708,-0.4294196942329471,-0.2892662035411708,-0.14903087549736885,-0.21784406888286648,-0.11622648614263928,-0.2580514182466204,0.04784783042703721,0.3188308386195774,0.047006675979722495,0.22863011543858075,-1.5298842930379568,0.11655438108878684,0.4770236514484453,0.5898554638183553,-0.8825735799412346,-0.9428853928247207,squat
-0.38402886883397686,-0.43768910263016864,-0.3764626187620912,-0.41841842431702986,-0.3788729904674599,-0.39706364840475206,-0.3835466618103328,-0.36311243230898455,-0.37829890635730007,-0.31753193604051794,-0.45370018369768933,-0.3934370319345428,-0.4384223613642567,-0.3127616280653713,-0.4441335214421302,-0.36561238483192493,-0.4186430788361382,-0.36029754649086115,0.2944766560308335,0.16909819202854734,-0.2944766560308335,-0.16909819202854734,-0.08336802684095483,0.5609967849708368,-0.030801640226409997,0.37908578311249397,0.0997581328775112,0.778622020425128,0.10216868498627159,0.8111010308789757,-1.3404818761884445,0.13816677030500532,0.4839736083586765,0.4670244808010331,0.1831363637563467,0.0599275888470785,squat
